64 64 64
0,144375 0,03546875 0,3129688
-4,62 -0,006999969 -10,015
41 24 43 True
63 7 50 True
62 4 51 True
62 7 49 True
53 7 38 True
52 4 39 True
53 7 22 True
53 20 19 True
53 7 5 True
53 4 7 True
53 7 6 True
46 25 41 True
46 26 42 True
46 23 45 True
46 26 41 True
46 25 42 True
45 23 45 True
45 25 42 True
45 25 41 True
45 26 41 True
45 26 42 True
43 27 42 True
42 27 41 True
42 24 43 True
49 7 53 True
49 4 55 True
49 7 54 True
42 24 31 True
42 27 29 True
41 27 29 True
41 27 30 True
41 24 31 True
38 28 31 True
51 4 39 True
51 17 38 True
51 7 37 True
51 18 38 True
51 4 23 True
51 7 21 True
51 5 7 True
51 6 7 True
56 0 39 True
56 0 7 True
56 0 23 True
56 0 55 True
58 0 7 True
43 59 1 True
44 59 1 True
47 57 1 True
47 58 1 True
32 25 63 True
32 28 63 True
32 26 63 True
34 28 63 True
34 26 63 True
35 24 63 True
36 26 63 True
37 24 63 True
38 24 63 True
40 23 63 True
40 15 63 True
43 14 63 True
43 21 63 True
43 13 63 True
43 22 63 True
44 21 63 True
44 13 63 True
44 22 63 True
44 14 63 True
46 22 63 True
46 14 63 True
47 12 63 True
47 20 63 True
39 28 31 True
40 25 31 True
40 28 31 True
40 26 31 True
42 26 31 True
42 28 31 True
40 25 43 True
40 26 43 True
48 6 55 True
48 5 55 True
42 26 43 True
43 24 43 True
43 27 41 True
44 24 43 True
44 27 42 True
44 27 41 True
47 26 41 True
47 23 45 True
47 26 42 True
47 25 41 True
47 25 42 True
52 6 39 True
53 4 39 True
52 21 19 True
52 22 19 True
53 7 21 True
53 4 23 True
53 7 37 True
60 5 51 True
60 6 51 True
62 6 51 True
63 4 51 True
63 7 49 True
33 29 31 False
41 27 57 False
41 29 29 False
57 1 5 False
57 1 21 False
57 1 37 False
57 1 53 False
45 25 57 False
34 29 31 False
50 5 7 False
50 7 21 False
50 7 37 False
42 27 57 False
52 7 21 False
52 7 37 False
42 29 29 False
58 1 5 False
58 1 21 False
58 1 37 False
58 1 53 False
50 17 21 False
46 25 57 False
45 26 57 False
50 6 7 False
50 4 23 False
50 4 39 False
52 4 23 False
50 18 21 False
46 26 57 False
45 15 62 False
45 23 62 False
33 27 62 False
53 23 18 False
39 25 62 False
41 29 30 False
33 29 62 False
57 1 6 False
57 1 22 False
57 1 38 False
57 1 54 False
47 15 62 False
47 23 62 False
43 27 30 False
35 27 62 False
37 27 62 False
43 29 30 False
35 29 62 False
59 1 6 False
58 1 22 False
58 1 38 False
58 1 54 False
50 17 38 False
39 26 62 False
33 30 62 False
34 30 62 False
50 18 38 False
35 29 31 False
43 27 29 False
43 27 57 False
43 29 29 False
59 1 5 False
59 1 21 False
59 1 37 False
59 1 53 False
51 17 21 False
47 25 57 False
36 29 31 False
52 5 7 False
44 27 57 False
43 24 31 False
51 18 21 False
47 26 57 False
52 6 7 False
50 6 23 False
50 6 39 False
52 6 23 False
59 1 22 False
59 1 38 False
59 1 54 False
38 27 62 False
32 31 62 False
35 30 62 False
41 26 31 True
41 28 31 True
41 25 31 True
42 25 31 True
41 26 43 True
41 25 43 True
49 6 55 True
49 5 55 True
42 25 43 True
43 26 43 True
45 24 43 True
45 27 41 True
45 27 42 True
46 24 43 True
46 27 41 True
46 27 42 True
45 14 63 True
45 13 63 True
45 22 63 True
45 21 63 True
46 21 63 True
42 23 63 True
42 15 63 True
51 6 39 True
51 6 23 True
61 6 51 True
61 5 51 True
57 0 7 True
57 0 23 True
57 0 55 True
57 0 39 True
58 0 39 True
58 0 55 True
58 0 23 True
59 0 7 True
45 59 1 True
46 59 1 True
33 26 63 True
33 25 63 True
33 28 63 True
34 25 63 True
35 26 63 True
35 28 63 True
36 25 63 True
37 26 63 True
39 24 63 True
41 15 63 True
41 23 63 True
46 13 63 True
47 22 63 True
47 14 63 True
63 6 51 True
62 5 51 True
53 6 39 True
52 5 39 True
53 6 23 True
53 21 19 True
53 22 19 True
53 5 7 True
53 6 7 True
62 7 51 True
63 5 51 True
51 16 39 True
51 5 23 True
51 7 7 True
51 19 38 True
51 5 39 True
59 0 23 True
59 0 39 True
59 0 55 True
47 59 1 True
32 29 63 True
32 27 63 True
32 30 63 True
34 29 63 True
34 27 63 True
35 25 63 True
36 27 63 True
37 25 63 True
38 25 63 True
38 26 63 True
43 15 63 True
43 23 63 True
44 23 63 True
44 15 63 True
46 15 63 True
46 23 63 True
47 13 63 True
47 21 63 True
40 27 31 True
42 27 31 True
40 27 43 True
48 7 55 True
42 27 43 True
43 25 43 True
44 26 43 True
44 25 43 True
47 24 43 True
47 27 42 True
47 27 41 True
52 7 39 True
53 5 39 True
52 23 19 True
53 5 23 True
60 7 51 True
37 29 31 False
45 27 57 False
50 7 7 False
38 29 31 False
50 5 23 False
50 5 39 False
52 5 23 False
50 19 21 False
46 27 57 False
43 26 31 False
43 28 31 False
50 16 39 False
39 27 62 False
33 31 62 False
34 31 62 False
50 19 38 False
37 27 63 True
39 26 63 True
39 25 63 True
45 15 63 True
45 23 63 True
47 23 63 True
47 15 63 True
41 27 31 True
41 27 43 True
49 7 55 True
43 27 43 True
45 26 43 True
45 25 43 True
46 26 43 True
46 25 43 True
63 7 51 True
61 7 51 True
53 7 39 True
53 7 23 True
53 23 19 True
53 7 7 True
51 7 39 True
51 7 23 True
33 27 63 True
33 29 63 True
33 30 63 True
34 30 63 True
35 29 63 True
35 27 63 True
39 29 31 False
43 25 31 False
51 19 21 False
47 27 57 False
52 7 7 False
40 29 31 False
56 1 7 False
56 1 23 False
56 1 39 False
56 1 55 False
50 7 23 False
50 7 39 False
52 7 23 False
42 29 31 False
58 1 7 False
35 31 62 False
52 16 20 True
47 25 43 True
47 26 43 True
44 27 43 True
44 28 56 True
38 27 63 True
35 30 63 True
32 31 63 True
60 0 20 True
60 0 4 True
60 0 36 True
60 0 52 True
51 17 39 True
51 18 39 True
40 28 56 True
41 29 31 False
57 1 7 False
57 1 23 False
57 1 39 False
57 1 55 False
43 27 31 False
43 29 31 False
59 1 7 False
58 1 23 False
58 1 39 False
58 1 55 False
50 17 39 False
50 18 39 False
36 28 62 False
53 16 20 True
52 20 20 True
46 27 43 True
45 27 43 True
44 24 44 True
46 28 56 True
45 28 56 True
42 28 56 True
41 28 56 True
39 27 63 True
34 31 63 True
33 31 63 True
62 0 36 True
62 0 52 True
62 0 20 True
62 0 4 True
61 0 20 True
61 0 36 True
61 0 52 True
61 0 4 True
59 1 23 False
59 1 39 False
59 1 55 False
37 28 62 False
38 28 62 False
40 28 40 False
44 28 40 False
41 24 44 True
51 20 20 True
51 19 39 True
53 20 20 True
52 18 20 True
52 17 20 True
47 27 43 True
46 24 44 True
45 24 44 True
44 28 44 True
42 24 44 True
47 28 56 True
43 28 56 True
35 31 63 True
63 0 20 True
63 0 4 True
63 0 52 True
63 0 36 True
50 19 39 False
36 29 62 False
39 28 62 False
41 28 40 False
45 28 40 False
36 30 62 False
42 28 40 False
50 20 20 False
46 28 40 False
40 24 44 False
52 22 20 True
46 28 44 True
44 26 44 True
42 28 44 True
53 18 20 True
53 17 20 True
52 21 20 True
47 24 44 True
45 28 44 True
44 25 44 True
43 24 44 True
36 28 63 True
41 28 44 True
37 29 62 False
38 29 62 False
60 1 4 False
60 1 20 False
60 1 36 False
60 1 52 False
40 29 40 False
40 29 56 False
44 29 40 False
44 29 56 False
37 30 62 False
43 28 40 False
47 28 40 False
38 30 62 False
40 30 40 False
40 28 44 False
52 16 38 True
46 26 44 True
44 28 42 True
42 26 44 True
40 28 42 True
60 0 38 True
60 0 22 True
60 0 54 True
60 0 6 True
53 22 20 True
47 28 44 True
45 26 44 True
43 28 44 True
51 22 20 True
41 26 44 True
50 22 20 False
40 26 44 False
41 25 44 True
51 21 20 True
60 0 21 True
60 0 53 True
60 0 37 True
60 0 5 True
62 0 22 True
62 0 54 True
62 0 6 True
62 0 38 True
52 20 38 True
53 21 20 True
52 19 20 True
46 25 44 True
46 28 42 True
45 25 44 True
44 28 41 True
42 25 44 True
42 28 42 True
40 28 41 True
38 28 63 True
37 28 63 True
39 29 62 False
61 1 4 False
61 1 20 False
61 1 36 False
61 1 52 False
41 29 40 False
41 29 56 False
45 29 40 False
45 29 56 False
36 31 62 False
62 1 4 False
62 1 20 False
62 1 36 False
62 1 52 False
42 29 40 False
42 29 56 False
50 21 20 False
46 29 40 False
46 29 56 False
40 25 44 False
39 30 62 False
41 30 40 False
53 16 38 True
52 18 38 True
52 23 20 True
47 26 44 True
45 28 42 True
44 27 44 True
43 26 44 True
41 28 42 True
40 30 42 True
61 0 54 True
61 0 22 True
61 0 38 True
61 0 6 True
41 28 41 True
51 20 38 True
61 0 37 True
61 0 53 True
61 0 21 True
61 0 5 True
62 0 21 True
62 0 5 True
62 0 37 True
62 0 53 True
63 0 6 True
63 0 38 True
63 0 22 True
53 20 38 True
53 19 20 True
47 28 42 True
47 25 44 True
46 28 41 True
45 28 41 True
44 24 45 True
43 25 44 True
43 28 42 True
42 28 41 True
39 28 63 True
36 30 63 True
36 29 63 True
63 0 54 True
53 18 38 True
52 17 38 True
52 22 38 True
53 23 20 True
46 27 44 True
45 27 44 True
42 27 44 True
41 30 42 True
40 29 42 True
51 23 20 True
41 27 44 True
52 16 21 False
40 28 57 False
44 28 57 False
37 31 62 False
63 1 4 False
63 1 20 False
63 1 36 False
63 1 52 False
43 29 40 False
43 29 56 False
47 29 40 False
47 29 56 False
38 31 62 False
40 31 40 False
40 29 44 False
44 29 44 False
50 20 38 False
40 24 62 False
44 24 62 False
50 23 20 False
40 27 44 False
42 29 44 False
46 29 44 False
42 24 62 False
46 24 62 False
40 28 62 False
44 28 62 False
52 21 38 True
47 28 41 True
46 24 45 True
45 24 45 True
44 28 45 True
43 28 41 True
42 24 45 True
40 29 41 True
40 30 41 True
38 30 63 True
38 29 63 True
37 30 63 True
37 29 63 True
63 0 37 True
63 0 21 True
63 0 5 True
63 0 53 True
41 24 45 True
53 22 38 True
53 17 38 True
52 19 38 True
47 27 44 True
46 28 45 True
44 26 45 True
43 27 44 True
42 28 45 True
41 29 42 True
40 31 42 True
51 22 38 True
53 16 21 False
41 28 57 False
45 28 57 False
42 28 57 False
50 20 21 False
46 28 57 False
52 20 21 False
40 24 45 False
39 31 62 False
41 31 40 False
41 29 44 False
45 29 44 False
41 24 62 False
45 24 62 False
39 30 63 True
39 29 63 True
36 31 63 True
51 21 38 True
41 28 45 True
53 21 38 True
47 24 45 True
45 28 45 True
44 25 45 True
43 24 45 True
41 30 41 True
41 29 41 True
43 29 44 False
47 29 44 False
60 1 6 False
60 1 22 False
60 1 38 False
60 1 54 False
44 29 42 False
43 24 62 False
47 24 62 False
41 28 62 False
45 28 62 False
50 22 38 False
40 26 62 False
44 26 62 False
42 28 62 False
46 28 62 False
53 19 38 True
52 16 39 True
52 23 38 True
47 28 45 True
46 26 45 True
45 26 45 True
44 28 43 True
43 28 45 True
42 26 45 True
41 31 42 True
40 28 43 True
60 0 39 True
60 0 7 True
60 0 23 True
60 0 55 True
41 26 45 True
60 1 5 False
60 1 21 False
60 1 37 False
60 1 53 False
52 17 21 False
40 29 57 False
44 29 41 False
44 29 57 False
43 28 57 False
51 20 21 False
47 28 57 False
53 20 21 False
52 18 21 False
40 28 45 False
62 1 6 False
62 1 22 False
62 1 38 False
62 1 54 False
42 29 42 False
50 21 38 False
46 29 42 False
40 25 62 False
44 25 62 False
41 25 45 True
52 20 39 True
44 24 63 True
46 28 43 True
46 25 45 True
45 25 45 True
42 28 43 True
42 25 45 True
40 31 41 True
40 24 63 True
38 31 63 True
37 31 63 True
62 0 7 True
62 0 23 True
62 0 39 True
62 0 55 True
50 22 21 False
52 22 21 False
40 26 45 False
61 1 6 False
61 1 22 False
61 1 38 False
61 1 54 False
45 29 42 False
42 25 62 False
46 25 62 False
40 29 62 False
44 29 62 False
41 26 62 False
45 26 62 False
43 28 62 False
47 28 62 False
42 26 62 False
46 26 62 False
40 30 62 False
44 30 62 False
53 16 39 True
53 23 38 True
52 18 39 True
46 24 63 True
44 28 63 True
47 26 45 True
45 28 43 True
44 27 45 True
43 26 45 True
41 28 43 True
40 30 43 True
42 24 63 True
40 28 63 True
61 0 55 True
61 0 39 True
61 0 23 True
61 0 7 True
51 23 38 True
61 1 5 False
61 1 21 False
61 1 37 False
61 1 53 False
53 17 21 False
41 29 57 False
45 29 41 False
45 29 57 False
62 1 5 False
62 1 21 False
62 1 37 False
62 1 53 False
42 29 41 False
42 29 57 False
50 21 21 False
46 29 41 False
46 29 57 False
52 21 21 False
40 25 45 False
53 18 21 False
63 1 6 False
63 1 22 False
63 1 38 False
63 1 54 False
43 29 42 False
47 29 42 False
41 25 62 False
45 25 62 False
51 22 21 False
53 22 21 False
43 25 62 False
47 25 62 False
41 29 62 False
45 29 62 False
50 23 38 False
40 27 62 False
44 27 62 False
42 29 62 False
46 29 62 False
43 26 62 False
47 26 62 False
41 30 62 False
45 30 62 False
42 30 62 False
46 30 62 False
53 20 39 True
45 24 63 True
47 28 43 True
47 25 45 True
43 28 43 True
43 25 45 True
41 31 41 True
41 24 63 True
39 31 63 True
63 0 55 True
63 0 7 True
63 0 39 True
63 0 23 True
51 20 39 True
63 1 5 False
63 1 21 False
63 1 37 False
63 1 53 False
43 29 41 False
43 29 57 False
51 21 21 False
47 29 41 False
47 29 57 False
53 21 21 False
52 19 21 False
40 29 45 False
44 29 45 False
50 20 39 False
41 27 45 True
42 28 63 True
40 26 63 True
53 18 39 True
52 22 39 True
52 17 39 True
47 24 63 True
46 28 63 True
45 28 63 True
44 26 63 True
43 24 63 True
46 27 45 True
45 27 45 True
42 27 45 True
41 30 43 True
40 29 43 True
41 28 63 True
50 23 21 False
52 23 21 False
40 27 45 False
42 29 45 False
46 29 45 False
41 27 62 False
45 27 62 False
43 29 62 False
47 29 62 False
42 27 62 False
46 27 62 False
40 31 62 False
44 31 62 False
43 30 62 False
47 30 62 False
52 21 39 True
44 25 63 True
40 25 63 True
53 19 21 False
41 29 45 False
45 29 45 False
41 26 63 True
42 25 63 True
42 26 63 True
43 28 63 True
44 29 63 True
44 30 63 True
45 26 63 True
46 25 63 True
46 26 63 True
47 28 63 True
40 31 43 True
41 29 43 True
43 27 45 True
47 27 45 True
53 17 39 True
53 22 39 True
52 19 39 True
51 22 39 True
40 30 63 True
40 29 63 True
53 21 39 True
45 25 63 True
41 25 63 True
51 21 39 True
51 23 21 False
53 23 21 False
43 29 45 False
47 29 45 False
60 1 7 False
60 1 23 False
60 1 39 False
60 1 55 False
44 29 43 False
50 22 39 False
43 27 62 False
47 27 62 False
41 31 62 False
45 31 62 False
42 31 62 False
46 31 62 False
62 1 7 False
62 1 23 False
62 1 39 False
62 1 55 False
42 29 43 False
50 21 39 False
46 29 43 False
42 30 63 True
42 29 63 True
40 27 63 True
41 29 63 True
41 30 63 True
43 25 63 True
43 26 63 True
44 27 63 True
45 30 63 True
45 29 63 True
46 29 63 True
46 30 63 True
47 25 63 True
47 26 63 True
53 19 39 True
52 23 39 True
41 31 43 True
61 1 7 False
61 1 23 False
61 1 39 False
61 1 55 False
45 29 43 False
43 31 62 False
47 31 62 False
63 1 7 False
63 1 23 False
63 1 39 False
63 1 55 False
43 29 43 False
47 29 43 False
51 23 39 True
42 27 63 True
53 23 39 True
47 29 63 True
47 30 63 True
46 27 63 True
45 27 63 True
44 31 63 True
43 29 63 True
43 30 63 True
41 27 63 True
40 31 63 True
50 23 39 False
42 31 63 True
52 8 32 True
52 8 16 True
47 27 63 True
46 31 63 True
45 31 63 True
43 27 63 True
40 56 16 True
41 31 63 True
52 8 0 True
52 24 0 True
48 24 0 True
48 8 0 True
50 24 0 True
50 8 0 True
48 12 0 True
48 28 0 True
53 8 32 True
53 8 16 True
47 31 63 True
43 31 63 True
41 56 16 True
54 8 0 True
54 24 0 True
53 24 0 True
53 8 0 True
52 28 0 True
52 12 0 True
49 24 0 True
49 8 0 True
48 32 0 True
36 32 40 False
52 32 0 True
51 8 0 True
51 24 0 True
50 12 0 True
50 28 0 True
49 12 0 True
49 28 0 True
48 26 0 True
48 10 0 True
51 8 32 True
51 8 16 True
50 8 16 False
50 8 32 False
52 8 36 True
52 8 20 True
52 8 4 True
54 12 0 True
54 28 0 True
52 10 0 True
52 26 0 True
50 32 0 True
48 36 0 True
48 0 8 True
48 13 0 True
48 14 0 True
48 34 0 True
48 30 0 True
48 25 0 True
52 0 8 True
50 0 8 True
61 8 48 True
62 8 48 True
52 12 20 True
54 32 0 True
54 26 0 True
54 10 0 True
53 32 0 True
53 28 0 True
53 12 0 True
52 14 0 True
52 30 0 True
52 25 0 True
52 9 0 True
52 36 0 True
51 12 0 True
51 28 0 True
50 10 0 True
50 26 0 True
50 9 0 True
50 36 0 True
50 25 0 True
49 32 0 True
49 10 0 True
49 26 0 True
48 29 0 True
48 9 0 True
37 32 40 False
38 32 40 False
36 36 40 False
40 32 40 False
48 8 52 False
60 8 48 False
62 12 48 True
53 8 36 True
53 8 20 True
52 32 20 True
53 8 4 True
40 56 18 True
54 36 0 True
53 26 0 True
53 10 0 True
52 34 0 True
51 32 0 True
50 30 0 True
50 14 0 True
49 36 0 True
54 0 8 True
49 0 8 True
36 34 40 False
38 36 40 False
40 36 40 False
49 34 0 True
49 9 0 True
49 30 0 True
49 29 0 True
49 13 0 True
50 29 0 True
50 13 0 True
50 34 0 True
51 25 0 True
51 26 0 True
51 9 0 True
51 36 0 True
51 10 0 True
52 13 0 True
52 29 0 True
52 33 0 True
53 25 0 True
53 9 0 True
53 36 0 True
63 8 48 True
52 8 34 True
53 12 20 True
52 10 20 True
52 8 18 True
53 0 8 True
52 8 2 True
54 9 0 True
54 30 0 True
54 14 0 True
54 25 0 True
53 30 0 True
53 14 0 True
36 32 42 True
51 8 36 True
51 8 4 True
51 0 8 True
51 8 20 True
61 12 48 True
48 33 0 True
48 11 0 True
48 38 0 True
48 27 0 True
49 14 0 True
49 25 0 True
40 57 16 False
36 33 40 False
52 9 16 False
52 9 32 False
50 9 16 False
50 9 32 False
39 32 40 False
55 8 0 False
55 24 0 False
37 36 40 False
41 32 40 False
49 8 52 False
50 8 4 False
50 8 20 False
50 8 36 False
48 12 52 False
60 12 48 False
36 40 40 False
36 48 40 False
38 34 40 False
36 38 40 False
40 34 40 False
48 16 52 False
63 12 48 True
62 10 48 True
53 32 20 True
52 9 20 True
41 56 18 True
54 34 0 True
54 13 0 True
54 29 0 True
53 34 0 True
52 11 0 True
52 27 0 True
51 14 0 True
51 30 0 True
50 33 0 True
48 37 0 True
55 0 8 True
61 10 48 True
51 12 20 True
37 34 40 False
39 36 40 False
55 12 0 False
55 28 0 False
41 36 40 False
48 10 52 False
60 10 48 False
50 12 20 False
38 40 40 False
38 48 40 False
36 32 41 True
51 32 20 True
61 9 48 True
48 8 1 True
48 12 1 True
48 28 1 True
48 35 0 True
48 31 0 True
48 24 1 True
48 15 0 True
49 11 0 True
49 38 0 True
49 33 0 True
49 27 0 True
50 11 0 True
50 37 0 True
50 24 1 True
50 27 0 True
50 8 1 True
51 34 0 True
51 13 0 True
51 29 0 True
52 31 0 True
52 8 1 True
52 15 0 True
52 37 0 True
52 24 1 True
53 13 0 True
53 33 0 True
53 29 0 True
54 27 0 True
54 33 0 True
54 11 0 True
37 32 42 True
38 32 42 True
40 56 17 True
62 9 48 True
53 8 34 True
52 8 33 True
53 10 20 True
52 13 20 True
53 8 18 True
52 8 17 True
53 8 2 True
41 57 16 False
37 33 40 False
53 9 16 False
53 9 32 False
51 9 16 False
51 9 32 False
38 33 40 False
36 37 40 False
40 33 40 False
48 9 52 False
60 9 48 False
55 32 0 False
49 12 52 False
37 40 40 False
37 48 40 False
39 34 40 False
55 10 0 False
55 26 0 False
37 38 40 False
41 34 40 False
49 16 52 False
52 8 50 False
38 38 40 False
40 38 40 False
50 32 20 False
63 10 48 True
62 13 48 True
53 9 20 True
52 33 20 True
40 32 42 True
54 37 0 True
53 27 0 True
53 11 0 True
52 35 0 True
51 33 0 True
50 31 0 True
50 15 0 True
49 37 0 True
51 10 20 True
51 8 2 True
51 8 18 True
51 8 34 True
36 36 42 True
36 35 40 False
38 37 40 False
52 9 4 False
52 9 36 False
40 37 40 False
48 1 8 False
49 10 52 False
55 36 0 False
39 40 40 False
39 48 40 False
50 8 2 False
50 8 18 False
50 8 34 False
50 10 20 False
36 36 41 True
36 34 42 True
36 33 42 True
51 24 1 True
51 8 33 True
51 9 20 True
51 8 17 True
51 1 8 True
51 8 1 True
61 13 48 True
48 32 1 True
48 10 1 True
48 26 1 True
48 39 0 True
49 12 1 True
49 24 1 True
49 28 1 True
49 35 0 True
49 31 0 True
49 8 1 True
49 15 0 True
50 12 1 True
50 35 0 True
50 28 1 True
51 11 0 True
51 37 0 True
51 27 0 True
52 28 1 True
52 12 1 True
63 9 48 True
53 8 33 True
53 13 20 True
52 11 20 True
53 8 17 True
53 8 1 True
53 1 8 True
53 24 1 True
52 32 1 True
48 8 53 True
41 56 17 True
40 32 41 True
39 32 42 True
38 32 41 True
37 32 41 True
54 31 0 True
54 15 0 True
54 8 1 True
54 24 1 True
53 37 0 True
53 31 0 True
53 15 0 True
50 8 17 False
50 8 33 False
39 33 40 False
55 9 0 False
55 25 0 False
37 37 40 False
41 33 40 False
49 9 52 False
50 9 4 False
50 9 20 False
50 9 36 False
48 13 52 False
60 13 48 False
36 41 40 False
36 49 40 False
52 1 8 False
38 35 40 False
36 39 40 False
40 35 40 False
50 1 8 False
48 17 52 False
53 8 50 False
39 38 40 False
55 14 0 False
55 30 0 False
41 38 40 False
63 13 48 True
62 11 48 True
52 8 37 True
53 33 20 True
52 8 21 True
52 26 1 True
52 8 5 True
52 10 1 True
41 32 42 True
40 36 41 True
38 36 42 True
38 36 41 True
38 34 42 True
37 36 42 True
54 28 1 True
54 12 1 True
54 35 0 True
53 35 0 True
51 31 0 True
51 15 0 True
50 32 1 True
48 36 1 True
48 0 9 True
61 11 48 True
51 13 20 True
36 34 41 True
37 35 40 False
39 37 40 False
55 13 0 False
55 29 0 False
53 9 4 False
53 9 36 False
41 37 40 False
49 1 8 False
40 57 18 False
48 11 52 False
60 11 48 False
50 13 20 False
38 41 40 False
38 49 40 False
54 1 8 False
55 34 0 False
54 8 50 False
52 12 18 False
52 12 50 False
56 8 50 False
52 36 1 True
53 28 1 True
53 32 1 True
53 12 1 True
54 32 1 True
54 26 1 True
54 10 1 True
37 34 42 True
37 33 42 True
37 36 41 True
38 34 41 True
38 33 42 True
39 32 41 True
40 34 41 True
41 32 41 True
48 16 53 True
48 12 53 True
49 8 53 True
52 0 9 True
62 8 49 True
53 11 20 True
52 14 1 True
52 30 1 True
52 25 1 True
52 9 1 True
36 33 41 True
36 40 41 True
36 48 41 True
36 38 41 True
51 33 20 True
51 28 1 True
51 12 1 True
61 8 49 True
50 0 9 True
48 14 1 True
48 34 1 True
48 9 1 True
48 30 1 True
48 25 1 True
48 13 1 True
48 29 1 True
49 26 1 True
49 32 1 True
49 10 1 True
49 39 0 True
50 25 1 True
50 9 1 True
50 36 1 True
50 10 1 True
50 26 1 True
51 35 0 True
60 8 49 False
51 9 4 False
51 9 36 False
55 33 0 False
49 13 52 False
37 41 40 False
37 49 40 False
39 35 40 False
55 11 0 False
55 27 0 False
37 39 40 False
41 35 40 False
49 17 52 False
52 9 2 False
52 9 18 False
52 9 34 False
52 9 50 False
38 39 40 False
40 39 40 False
50 33 20 False
50 10 18 False
52 10 18 False
51 32 1 True
54 0 9 True
49 0 9 True
36 37 42 True
36 38 42 True
51 11 20 True
63 11 48 True
62 12 49 True
53 8 37 True
53 8 21 True
53 10 1 True
53 26 1 True
53 8 5 True
52 34 1 True
48 10 53 True
41 36 41 True
40 34 42 True
40 33 42 True
39 34 42 True
39 36 42 True
39 36 41 True
38 48 41 True
38 40 41 True
37 34 41 True
54 36 1 True
50 14 1 True
50 30 1 True
49 36 1 True
41 57 18 False
49 11 52 False
55 37 0 False
39 41 40 False
39 49 40 False
55 1 8 False
50 9 2 False
50 9 18 False
50 9 34 False
50 11 20 False
55 8 50 False
53 12 18 False
53 12 50 False
57 8 50 False
52 10 50 False
50 12 18 False
54 12 50 False
58 8 50 False
50 32 18 False
40 57 17 False
52 9 17 False
52 9 33 False
50 9 17 False
50 9 33 False
55 8 1 False
55 24 1 False
50 8 5 False
50 8 21 False
50 8 37 False
60 12 49 False
52 12 21 False
53 9 2 False
53 9 18 False
53 9 34 False
53 9 50 False
39 39 40 False
55 15 0 False
55 31 0 False
41 39 40 False
51 10 18 False
53 10 18 False
52 8 51 True
61 12 49 True
51 0 9 True
53 0 9 True
48 38 1 True
48 27 1 True
48 33 1 True
48 11 1 True
49 9 1 True
49 25 1 True
49 29 1 True
49 13 1 True
49 14 1 True
49 30 1 True
49 34 1 True
50 13 1 True
63 8 49 True
52 8 35 True
52 8 19 True
53 14 1 True
53 30 1 True
53 9 1 True
53 36 1 True
53 25 1 True
52 8 3 True
52 33 1 True
52 13 1 True
52 29 1 True
49 12 53 True
49 16 53 True
48 9 53 True
41 34 41 True
40 33 41 True
40 38 41 True
39 34 41 True
39 33 42 True
38 38 41 True
38 33 41 True
37 40 41 True
37 48 41 True
37 38 41 True
37 33 41 True
54 30 1 True
54 9 1 True
54 14 1 True
54 25 1 True
51 9 1 True
51 25 1 True
51 36 1 True
51 26 1 True
51 10 1 True
50 34 1 True
50 29 1 True
36 37 41 True
36 32 43 True
36 35 42 True
51 8 37 True
51 8 21 True
51 8 5 True
55 12 1 False
55 28 1 False
40 56 19 False
60 10 49 False
50 12 21 False
52 32 21 False
51 9 2 False
51 9 18 False
51 9 34 False
55 35 0 False
54 9 50 False
52 13 18 False
52 13 50 False
56 9 50 False
53 10 50 False
51 12 18 False
55 12 50 False
59 8 50 False
51 32 18 False
54 10 50 False
52 14 18 False
52 14 50 False
56 10 50 False
36 49 41 True
36 39 41 True
36 41 41 True
36 35 41 True
51 13 1 True
51 34 1 True
41 33 42 True
41 34 42 True
41 33 41 True
41 38 41 True
48 17 53 True
48 13 53 True
49 9 53 True
49 10 53 True
52 11 1 True
52 31 1 True
52 37 1 True
52 27 1 True
52 15 1 True
53 34 1 True
53 13 1 True
53 8 3 True
63 12 49 True
62 10 49 True
62 9 49 True
53 8 51 True
53 8 35 True
53 8 19 True
53 33 1 True
53 29 1 True
51 30 1 True
51 29 1 True
51 14 1 True
61 9 49 True
61 10 49 True
55 0 9 True
48 35 1 True
48 37 1 True
48 31 1 True
48 15 1 True
49 11 1 True
49 27 1 True
49 38 1 True
49 33 1 True
50 37 1 True
50 27 1 True
50 33 1 True
50 11 1 True
54 33 1 True
54 27 1 True
54 34 1 True
54 29 1 True
54 13 1 True
54 11 1 True
37 38 42 True
37 37 42 True
37 32 43 True
37 37 41 True
37 35 42 True
38 38 42 True
38 37 41 True
38 32 43 True
38 35 42 True
38 35 41 True
38 37 42 True
39 48 41 True
39 40 41 True
39 38 41 True
39 33 41 True
40 35 41 True
40 37 41 True
41 57 17 False
53 9 17 False
53 9 33 False
51 9 17 False
51 9 33 False
60 9 49 False
55 32 1 False
55 10 1 False
55 26 1 False
53 12 21 False
52 10 21 False
50 32 21 False
50 11 18 False
52 11 18 False
48 8 54 True
55 9 1 False
55 25 1 False
52 9 5 False
52 9 21 False
52 9 37 False
48 1 9 False
50 9 5 False
50 9 21 False
50 9 37 False
60 13 49 False
52 1 9 False
50 1 9 False
52 13 21 False
41 56 19 False
51 12 21 False
55 36 1 False
53 32 21 False
55 14 1 False
55 30 1 False
53 10 21 False
51 32 21 False
50 8 3 False
50 8 19 False
50 8 35 False
50 10 21 False
55 9 50 False
53 13 18 False
53 13 50 False
57 9 50 False
51 11 18 False
53 11 18 False
52 11 50 False
